,TeenageDream,IWanttoHoldYourHand,BeautyandABeat,ImSoExcited,BusyEarnin,CantStop,NewRules,Umbrella,WakeMeUp,StayinAlive,Imagine,SweetDreamsAreMadeofThis,TheWayYouMakeMeFeel,SweetCaroline,LoseYourself,RollingintheDeep,Happy,DANCE,TheNightWeMet,IWillAlwaysLoveYou,Titanium,Summer,Thriller,EyeoftheTiger,Attention,TakeABow,ImStillStanding,TheGreatGigintheSky,SmellsLikeTeenSpirit,YouCantHurryLove,IWantItThatWay,Despacito,UptownFunk,PokerFace,MrBrightside,AllAboutThatBass,HipsDontLie,EasyLover,Firework,WhatsTheUse,IWantYouBack,StillDRE,TheShowMustGoOn,Heartbreaker,PinkWhite,ILoveRocknRoll,JusttheWayYouAre,Smooth,HighwaytoHell,BohemianRhapsody,BadGuy,HeartOfTheCityAintNoLove,JustanIllusion,WakeMeUpBeforeYouGoGo,StayWithMe,Creep,LivinonaPrayer,IWantYoutoWantMe,BadRomance,CantStoptheFeeling,ImaBeliever,BorntoBeWild,UptownGirl,BlindingLights
weather,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g5's,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
anticipation,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
precipitation,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stack,0,0,0,0,0,0,0,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11363636363636365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
chips,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rainy,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
day,0,0,0,0,0,0,0,0.059512709002503064,0,0.0991878483375051,0,0,0,0,0.078766820738607,0,0,0.0991878483375051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157533641477214,0,0.08240221246500425,0,0,0,0,0.14095115290066515,0,0,0,0,0.06695179762781595,0,0.08926906350375459,0,0,0.14878177250625765,0,0,0,0,0,0,0
miss,0,0,0,0,0,0,0,0.09811194442841875,0,0,0,0,0,0,0.7791242645786196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44150374992788444,0,0,0,0,0,0,0,0,0,0
sunshine,0,0,0,0,0,0,0,0.08888888888888889,0,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619047619047,0.21052631578947367,0,0,0
where,0,0,0,0,0,0,0,0.07094766839871991,0.22018241916844108,0,0,0,0,0.45609215399177083,0,0,0,0,0,0,0,0,0,0,0,0.09977015868569987,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09390132582183516,0,0,0,0,0,0.2776213111254257,0,0,0,0,0.18780265164367033,0,0,0,0,0,0,0,0,0,0,0,0,0
worlds,0,0,0,0,0,0,0,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apart,0,0,0,0,0,0,0,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
magazines,0,0,0,0,0,0,0,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09615384615384616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
star,0,0,0,0,0,0,0,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dark,0,0,0,0,0,0,0,0.07588972220619654,0,0,0,0,0,0,0,0.2276691666185896,0,0,0,0,0,0,0.0853759374819711,0,0,0,0,0.6830074998557688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16262083329899255,0,0.1797388157515181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
shiny,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cars,0,0,0,0,0,0,0,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
there,0,0,0,0,0,0,0,0.059512709002503064,0,0,0,0,0,0,0.157533641477214,0.08926906350375459,0,0.24796962084376276,0,0,0,0,0.06695179762781595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11643790891794077,0,0,0.11643790891794077,0,0,0,0.14878177250625765,0.08926906350375459,0,0,0.7439088625312883,0,0,0,0,0,0,0
share,0,0,0,0,0,0,0,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
because,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.2884615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0,0.07500000000000001,0,0,0,0,0,0,0,0,0,0,0.1875,0
sun,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07500000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08823529411764705,0,0,0,0,0.15789473684210525,0,0,0.14285714285714285,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0.13636363636363635
shine,0,0,0,0,0,0,0,0.4904095873483517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4086746561236264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12260239683708793,0,0,0,0.22291344879470532,0,0,0,0,0,0
together,0,0,0,0,0,0,0,0.35555555555555557,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7272727272727273,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
told,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.08823529411764705,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15000000000000002,0,0.1,0,0,0,0,0,0,0,0,0.09375,0
here,0,0,0,0,0,0,0,0.19490178470599076,0,0,0,0,0,0,0.12897912223190564,0,0.2923526770589861,0,0,0,0,0,0.0548161269485599,0,0.03846745750776133,0.13704031737139974,0,0,0.36544084632373264,0,0,0,0,0,0,0.04216625149889223,0.18272042316186632,0,0,0,0,0,0,0,0.34620711756985195,0,0,0,0,0.12181361544124421,0,0,0.060906807720622104,0,0,0.9745089235299537,0,0,0,0,0,0,0,0
said,0,0,0,0,0,0,0,0.16937122542418018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5081136762725406,0,1.411426878534835,0,0,0.0747225994518442,0,0,0.19542833702790022,0,0,0,0,0,0,0,0,0,0.3313784845255699,0,0,0,0,0.1494451989036884,0.06351420953406757,0,0,0,0,0,0,0,0,0.40114237600463726,0,0,0.6928822858261916
took,0,0,0,0,0,0,0,0.32693972489890116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167185086596029,0,0.5746987351738496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10508776871750393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
oath,0,0,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stick,0,0,0,0,0,0,0,0.26666666666666666,0,0,0,0,0,0,0,0,0,0.37037037037037035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15384615384615385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
raining,0,0,0,0,0,0,0,1.222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
each,0,0,0,0,0,0,0,0.29433583328525625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49055972214209376,0,0,0,0,0,0,0
stand,0,0,0,0,0,0,0,0.4553383332371792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0853759374819711,0,0,0,0,0,0,0.18972430551549133,0,0,0,0,0,0,0,0,0,0,0.09757249997939554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3415037499278844,0,0,0,0,0,0,0,0,0
ella,0,0,0,0,0,0,0,2.6666666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eh,0,0,0,0,0,0,0,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fancy,0,0,0,0,0,0,0,0.11111111111111112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
between,0,0,0,0,0,0,0,0.17777777777777778,0,0,0,0,0,0,0.11764705882352941,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
entity,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
infinity,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
war,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
has,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0.08823529411764705,0,0,0,0.25,0,0,0,0,0,0,0.1875,0,0,0.08333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21428571428571427,0,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
its,0,0,0,0,0,0,0,0.1962238888568375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31535982137706026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
dealt,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cards,0,0,0,0,0,0,0,0.09811194442841875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10511994045902008,0,0,0,0,0.24527986107104688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hard,0,0,0,0,0,0,0,0.06289055552350417,0,0,0.3537593748197109,0,0,0,0.08323749995757904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15722638880876041,0,0,0,0,0.06738273806089731,0,0,0.1179197916065703,0,0,0.08323749995757904,0,0.04353961536242596,0,0,0,0,0,0,0.12304673906772554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
mend,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arms,0,0,0,0,0,0,0,0.08888888888888889,0,0,0,0,0,0,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0.34285714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
okay,0,0,0,0,0,0,0,0.08173493122472529,0,0.4086746561236264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10817858544448934,0,0,0,0,0,0,0.38716546369606714,0,0,0,0,0,0,0,0,0,0.2043373280618132,0,0,0,0,0,0,0
alarmed,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
there's,0,0,0,0,0,0,0,0.05366749998397431,0,0,0.603759374819711,0,0,0,0.14206102936934376,0.16100249995192292,0,0,0,0,0,0,0.18112781244591328,0,0,0.3018796874098555,0.08944583330662384,0.4830074998557688,0,0,0,0,0,0,0,0,0,0.0862513392599587,0.26833749991987155,0.21309154405401565,0,0,0,0,0,0,0.381321710412449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
distance,0,0,0,0,0,0,0,0.09811194442841875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2006835226944929,0,0,0,0,0,0,0.22075187496394222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
our,0,0,0,0,0,0,0,0.07094766839871991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21768034622334514,0,0,0.11824611399786651,0,0.08868458549839987,0,0,0,0,0,0,0,0.13302687824759982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07601535899862846,0,0.6385290155884792,0,0
pour,0,0,0,0,0,0,0,0.13333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pouring,0,0,0,0,0,0,0,0.4444444444444445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
avicii,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,0,0,0,0,0,0,0,0,0.1724137931034483,0,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
edm/folk,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
true,0,0,0,0,0,0,0,0,0.11009120958422054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.798161269485599,0.3547383419935995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1680339514706524,0,0,0,0,0,0,0,0,0,0.3192645077942396,0,0,0,0,0,0.1680339514706524,1.2770580311769584,0,0
darkness,0,0,0,0,0,0,0,0,0.1724137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
guided,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
beating,0,0,0,0,0,0,0,0,0.1724137931034483,0,0,0,0,0,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
journey,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
caught,0,0,0,0,0,0,0,0,0.13793103448275862,0,0,0,0,0,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0.2962962962962963,0,0,0,0,0
well,0,0,0,0,0,0,0,0,0.16655431029509268,0.26833749991987155,0,0,0,0,0,0,0.16100249995192292,0,0,0,0,0,0,0,0,0.07546992185246387,0.08944583330662384,0,0.06708437497996789,0,0,0,0.07103051468467188,0,0,0,0,0,0,0.07103051468467188,0,0.03715442306582837,0,0,0,0,0,0.46000714271977977,0,0,0,0,0,0,0,0,0,0,0,0.11500178567994494,0,0,0,0
pass,0,0,0,0,0,0,0,0,0.1724137931034483,0,0,0,0,0,0.14705882352941177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
open,0,0,0,0,0,0,0,0,0.11009120958422054,0,0,0,0,0,0,0.10642150259807986,0,0,0,0,0,0,0.0798161269485599,0,0,0,0,0,0,0,0,0,0,0,0.5321075129903993,0,0,0,0.17736917099679975,0,0,0,0,0,0,0,0,0,0,0.17736917099679975,0,0,0.08868458549839987,0,0,0,0,0,0,0,0,0,0,0
eyes,0,0,0,0,0,0,0,0,0.1752116125077726,0,0,0,0,0,0,0,0,0,0.21171403178022521,0,0,0,0.1905426286022027,0,0,0,0,0,0,0,0,0,0,0,0.42342806356045043,0,0,0,0,0.0747225994518442,0,0,0,0,0.13371412533487909,0,0.26742825066975817,0,0,0.14114268785348347,0,0,0.07057134392674173,0,0,0,0,0,0,0.12097944673155726,0,0,0,0
wiser,0,0,0,0,0,0,0,0,0.6896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
older,0,0,0,0,0,0,0,0,0.5517241379310345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21052631578947367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
finding,0,0,0,0,0,0,0,0,0.6896551724137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
didn't,0,0,0,0,0,0,0,0,1.17759913768236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1422932291366185,0,0,0,0.1951449999587911,0,0,0,0,0,0,0,0,0.18972430551549133,0,0,0,0,0,0,0,2.1732056813592644,0,0,0,0,0,0
lost,0,0,0,0,0,0,0,0,0.9655172413793104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11428571428571428,0.06153846153846154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
tried,0,0,0,0,0,0,0,0,0.15224267238892564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06792365383505915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6971111840966595,0,0,0
carrying,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
hope,0,0,0,0,0,0,0,0,0.117759913768236,0,0.853759374819711,0,0,0,0.10044227939055424,0,0,0,0,0.284586458273237,0,0,0.0853759374819711,0,0,0,0.12648287034366087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
travel,0,0,0,0,0,0,0,0,0.1724137931034483,0,0,2.0588235294117645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wish,0,0,0,0,0,0,0,0,0.117759913768236,0,0,0,0,0,0,1.3660149997115376,0,0,0,0.284586458273237,0,0,0,0,0,0.10671992185246387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18972430551549133,0,0,0,0,0,0.569172916546474,0,0,0,0,0,0,0,0
could,0,0,0,0,0,0,0,0,0.07560845096353089,0,0,0,0,0.313235011134628,0,0,0,0,0,0,0,0.398662741444072,0,0,0,0,0.24362723088248842,0,0,0,0,0,0,0,0,0,0.2740806347427995,0,0.12181361544124421,0,0,0,0,0,0.23080474504656798,0.19066478938629527,0.11540237252328399,0.20882334075641865,0,0,0,0,1.15722934669182,0,0.2192645077942396,0,0,0,0.09745089235299538,0,0,0,0,0.099665685361018
afraid,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
life's,0,0,0,0,0,0,0,0,0.1724137931034483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
game,0,0,0,0,0,0,0,0,0.12683006569353925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6130119841854396,0,0,0,0.08757314059791994,0,0,0,0,0,0,0,0.11317144323423502,0,0,0,0,0,0,0,0,0,0.09195179762781595,0,0,0,0,0,0,0,0,0,0,0,0
made,0,0,0,0,0,0,0,0,0.12683006569353925,0,0,1.9472145380008083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13622488537454214,0,0,0,0,0,0,0,0,0,0,0,0,0.10817858544448934,0.10508776871750393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
everyone,0,0,0,0,0,0,0,0,0.15224267238892564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13796992185246387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21023988091804016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
prize,0,0,0,0,0,0,0,0,0.20689655172413793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
stayin’,0,0,0,0,0,0,0,0,0,0.2222222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alive,0,0,0,0,0,0,0,0,0,3.678071905112638,0,0,0,0,0,0,0,0,0,0,0,0,0.09195179762781595,0.0835925432980145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38716546369606714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
